,name,description,url,start,end,organization_id,created,changed,published,capacity,capacity_is_custom,status,currency,listed,shareable,online_event,tx_time_limit,hide_start_date,hide_end_date,locale,is_locked,privacy_setting,is_series,is_series_parent,inventory_type,is_reserved_seating,show_pick_a_seat,show_seatmap_thumbnail,show_colors_in_seatmap_thumbnail,source,is_free,version,summary,facebook_event_id,logo_id,organizer_id,venue_id,category_id,subcategory_id,format_id,id,resource_uri,is_externally_ticketed,logo,vanity_url,series_id,status_code,error_description,error
141,Il mistero sotterraneo di Turi: la Grotta di Sant'Oronzo,Scopri il tesoro nascosto di Turi! Vieni a visitare la Grotta di Sant'Oronzo e ammira le splendide maioliche laertine del 1700!,https://www.eventbrite.com/e/biglietti-il-mistero-sotterraneo-di-turi-la-grotta-di-santoronzo-985840765267,2025-07-20T09:00:00,2025-07-20T12:00:00,2265211928683,2024-08-10T12:33:32Z,2024-08-10T12:34:12Z,2024-08-10T12:34:13Z,,,live,EUR,True,True,False,1200.0,False,False,it_IT,False,unlocked,True,False,limited,False,False,False,False,coyote,True,,Scopri il tesoro nascosto di Turi! Vieni a visitare la Grotta di Sant'Oronzo e ammira le splendide maioliche laertine del 1700!,,824380379,89772820453,227047179,113,13010,17,985840765267,https://www.eventbriteapi.com/v3/events/985840765267/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F824380379%2F2265210790773%2F1%2Foriginal.20240810-104814?auto=format%2Ccompress&q=75&sharp=10&s=f90ceb24d3aed07779f67790e41b96d6,,985588029327,,,
142,Rituali di benessere finanziario BARI.,Un evento di Rame in collaborazione con Alleanza Assicurazioni,https://www.eventbrite.it/e/rituali-di-benessere-finanziario-bari-tickets-1301902077159,2025-11-20T18:30:00,2025-11-20T20:30:00,958244915803,2025-03-26T12:17:22Z,2025-03-26T12:23:47Z,2025-03-26T12:23:47Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Un evento di Rame in collaborazione con Alleanza Assicurazioni,,993088253,46920730983,262620513,107,7001,4,1301902077159,https://www.eventbriteapi.com/v3/events/1301902077159/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F993088253%2F958232670683%2F1%2Foriginal.20250326-121951?auto=format%2Ccompress&q=75&sharp=10&s=c5bb6d066e1da718f28d6d8327cdad33,,,,,
143,MARCELLO MASTROIANNI,Proiezione Docufilm e Talk Show con il Regista Fabrizio Corallo intervistato da Lucia de Mari,https://www.eventbrite.it/e/marcello-mastroianni-tickets-1305004817539,2025-09-19T21:00:00,2025-09-19T22:30:00,2426833187101,2025-03-29T11:35:05Z,2025-03-29T11:36:31Z,2025-03-29T11:36:31Z,,,live,USD,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Proiezione Docufilm e Talk Show con il Regista Fabrizio Corallo intervistato da Lucia de Mari,,995634723,98516232891,262022313,104,4001,2,1305004817539,https://www.eventbriteapi.com/v3/events/1305004817539/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F995634723%2F2426832905141%2F1%2Foriginal.20250329-113453?auto=format%2Ccompress&q=75&sharp=10&s=34c10ff5aa6049b35445f38d019d5785,,,,,
144,VIRNA LISI,Proiezione Docufilm e Talk Show con il Regista Fabrizio Corallo intervistato da Lucia de Mari,https://www.eventbrite.it/e/virna-lisi-tickets-1305005008109,2025-09-20T21:00:00,2025-09-20T22:30:00,2426833187101,2025-03-29T11:38:22Z,2025-03-29T11:42:01Z,2025-03-29T11:42:01Z,,,live,USD,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Proiezione Docufilm e Talk Show con il Regista Fabrizio Corallo intervistato da Lucia de Mari,,995635683,98516232891,263141813,104,4001,2,1305005008109,https://www.eventbriteapi.com/v3/events/1305005008109/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F995635683%2F2426832905141%2F1%2Foriginal.20250329-113933?auto=format%2Ccompress&q=75&sharp=10&s=8bc38acb68a276b7f9ef7302dcfdd396,,,,,
145,CHE FINIMONDO!,"Un evento pazzesco che ti farà gridare ""Che finimondo!"" con tanta gioia e divertimento!",https://www.eventbrite.it/e/biglietti-che-finimondo-1488579283709,2025-07-16T20:30:00,2025-07-17T02:00:00,2478410085691,2025-07-14T11:44:11Z,2025-07-14T11:45:16Z,2025-07-14T11:45:16Z,,,live,EUR,True,True,False,1200.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,auto_create,True,,"Un evento pazzesco che ti farà gridare ""Che finimondo!"" con tanta gioia e divertimento!",,,108627197651,278429093,103,3031,6,1488579283709,https://www.eventbriteapi.com/v3/events/1488579283709/,False,,,,,,
146,Sabato 19 Luglio - Se M'Innamoro ( Opening Night),Hagakure & Yuppies presentano la prima notte Se M'Innamoro al Calderisi Beach Club,https://www.eventbrite.it/e/sabato-19-luglio-se-minnamoro-opening-night-tickets-1441850195749,2025-07-19T23:00:00,2025-07-20T03:00:00,451772321286,2025-06-27T15:22:56Z,2025-06-27T15:27:24Z,2025-06-27T15:26:37Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Hagakure & Yuppies presentano la prima notte Se M'Innamoro al Calderisi Beach Club,,1061998353,30454942680,270838513,103,3001,11,1441850195749,https://www.eventbriteapi.com/v3/events/1441850195749/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1061998353%2F298045262136%2F1%2Foriginal.20250627-151902?auto=format%2Ccompress&q=75&sharp=10&s=dd89e895aac3c8439e5b757b7979aafd,https://19luglioseminnamoro.eventbrite.it,,,,
147,26 Lug - 19.30-20.00 - Laboratorio di ceramiche al tornio con Mena Fueco,E tu sei pronto a sporcarti le mani di ceramica con noi?,https://www.eventbrite.it/e/26-lug-1930-2000-laboratorio-di-ceramiche-al-tornio-con-mena-fueco-tickets-1478043330389,2025-07-26T19:30:00,2025-07-26T20:00:00,1630293967673,2025-07-09T14:32:50Z,2025-07-09T14:56:31Z,2025-07-09T14:56:31Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,E tu sei pronto a sporcarti le mani di ceramica con noi?,,1068944173,67911464723,277893553,105,5007,9,1478043330389,https://www.eventbriteapi.com/v3/events/1478043330389/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1068944173%2F1630293323193%2F1%2Foriginal.20250708-141113?auto=format%2Ccompress&q=75&sharp=10&s=96183834c94f2dd351e539f0d58a6ccc,,,,,
148,PUGLIA CAKE FESTIVAL 9th 11-12 OCTOBER 2025,Esplora con noi l'arte dello sugar art e lasciati incantare,https://www.eventbrite.it/e/biglietti-puglia-cake-festival-9th-11-12-october-2025-1301238231579,2025-10-11T09:30:00,2025-10-12T19:30:00,1948031177243,2025-03-25T18:00:52Z,2025-03-25T19:05:10Z,2025-03-25T18:23:30Z,,,live,EUR,True,True,False,1200.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,auto_create,True,,Esplora con noi l'arte dello sugar art e lasciati incantare,,992428333,76700409673,262496443,110,10003,3,1301238231579,https://www.eventbriteapi.com/v3/events/1301238231579/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F992428333%2F1948031157103%2F1%2Foriginal.20250325-180322?auto=format%2Ccompress&q=75&sharp=10&s=c08992d66bc91faad1c1114074bb7d9c,,,,,
149,"T-fest ""La sagra della tipicità"" Evento Gratuito","E' un contenitore culturale che unisce tradizione e innovazione attraverso enogastronomia, arte, musica e spettacolo",https://www.eventbrite.it/e/t-fest-la-sagra-della-tipicita-evento-gratuito-tickets-1429984595419,2025-07-18T19:00:00,2025-07-18T23:30:00,1197586752433,2025-06-24T06:55:35Z,2025-06-24T07:37:00Z,2025-06-24T07:09:14Z,,,live,EUR,True,False,False,1200.0,False,False,en_US,False,unlocked,True,False,limited,False,False,False,False,coyote,False,,"E' un contenitore culturale che unisce tradizione e innovazione attraverso enogastronomia, arte, musica e spettacolo",,1059246643,54950901433,225851969,,,,1429984595419,https://www.eventbriteapi.com/v3/events/1429984595419/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1059246643%2F1197579965253%2F1%2Foriginal.20250624-070549?auto=format%2Ccompress&q=75&sharp=10&s=c2c721f3c3a7580dd3761f055fda8167,,1429980814109,,,
150,NNEKA in concerto con FestambienteSud,"Nneka è cantautrice nigeriana che unisce musica, attivismo e introspezione. Nella cornice del progetto speciale di FestambienteSud",https://www.eventbrite.it/e/nneka-in-concerto-con-festambientesud-tickets-1459200631369,2025-07-31T21:00:00,2025-07-31T22:30:00,2269803173993,2025-07-03T06:19:10Z,2025-07-03T06:21:57Z,2025-07-03T06:21:57Z,,,live,USD,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Nneka è cantautrice nigeriana che unisce musica, attivismo e introspezione. Nella cornice del progetto speciale di FestambienteSud",,1065762043,89960233223,277129023,103,3031,6,1459200631369,https://www.eventbriteapi.com/v3/events/1459200631369/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1065762043%2F1659483765903%2F1%2Foriginal.20250703-061130?auto=format%2Ccompress&q=75&sharp=10&s=1b4c6800c6a001a3380bd590623abc18,,,,,
151,20 Luglio - Ritmi Naturali con PROTOPAPA (Nura - Serendipity Garden),Domenica 20 luglio ci ritroviamo a Nura – Serendipity Garden per un nuovo appuntamento con i Ritmi Naturali con PROTOPAPA.,https://www.eventbrite.com/e/20-luglio-ritmi-naturali-con-protopapa-nura-serendipity-garden-tickets-1488039459079,2025-07-20T18:00:00,2025-07-20T23:30:00,2226590437543,2025-07-14T09:58:39Z,2025-07-14T10:00:07Z,2025-07-14T10:00:07Z,,,live,USD,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Domenica 20 luglio ci ritroviamo a Nura – Serendipity Garden per un nuovo appuntamento con i Ritmi Naturali con PROTOPAPA.,,1072860903,88116970073,274807583,103,3031,6,1488039459079,https://www.eventbriteapi.com/v3/events/1488039459079/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1072860903%2F2226590377123%2F1%2Foriginal.20250714-095646?auto=format%2Ccompress&q=75&sharp=10&s=d36148b56c740535f644de5512bbcf58,,,,,
152,"Sciamn, ci vediamo in Puglia!",surfskate | balance | good vibes | info point,https://www.eventbrite.com/e/sciamn-ci-vediamo-in-puglia-tickets-1496153658869,2025-07-27T12:00:00,2025-07-27T23:00:00,397887140037,2025-07-16T13:57:18Z,2025-07-16T14:06:17Z,2025-07-16T14:06:17Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,surfskate | balance | good vibes | info point,,1074771073,29278977143,278777193,,,,1496153658869,https://www.eventbriteapi.com/v3/events/1496153658869/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1074771073%2F397887140037%2F1%2Foriginal.20250716-135106?auto=format%2Ccompress&q=75&sharp=10&s=0e29fb6e6488c625b79d34950b97360a,,,,,
153,Sabato 26 luglio TOTAL WHITE,Calderisi Beach in Total White,https://www.eventbrite.it/e/biglietti-sabato-26-luglio-total-white-1496525621419,2025-07-26T23:00:00,2025-07-27T04:30:00,912110298363,2025-07-16T15:25:13Z,2025-07-16T15:33:13Z,2025-07-16T15:33:13Z,,,live,EUR,True,True,False,1200.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Calderisi Beach in Total White,,1074860973,45478203483,278795353,103,3999,11,1496525621419,https://www.eventbriteapi.com/v3/events/1496525621419/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1074860973%2F912908094113%2F1%2Foriginal.20250716-152653?auto=format%2Ccompress&q=75&sharp=10&s=c3ea3e23a880b26be1130708ae344f37,,,,,
154,Trekking & Degustazione al Tramonto,Vieni a fare trekking al tramonto e assaporare deliziosi piatti locali in un'esperienza indimenticabile!,https://www.eventbrite.it/e/trekking-degustazione-al-tramonto-tickets-1495446644169,2025-07-24T19:00:00,2025-07-24T23:30:00,2823531451861,2025-07-16T11:43:07Z,2025-07-16T13:08:33Z,2025-07-16T11:54:14Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,auto_create,True,,Vieni a fare trekking al tramonto e assaporare deliziosi piatti locali in un'esperienza indimenticabile!,,1074695043,113311892561,278759823,109,9001,,1495446644169,https://www.eventbriteapi.com/v3/events/1495446644169/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1074695043%2F2823531401511%2F1%2Foriginal.20250716-115519?auto=format%2Ccompress&q=75&sharp=10&s=945100b802606a50d8f614db44f4980b,,,,,
155,Andria Suona Jazz - Kenny Barron Piano Solo,"Gran finale con una leggenda vivente del jazz mondiale, in uno dei luoghi simbolo del patrimonio UNESCO.
Un’esperienza musicale unica.",https://www.eventbrite.com/e/biglietti-andria-suona-jazz-kenny-barron-piano-solo-1488626745669,2025-07-20T20:30:00,2025-07-20T22:30:00,2834381222311,2025-07-14T12:01:09Z,2025-07-15T10:03:00Z,2025-07-15T09:05:36Z,,,live,EUR,True,True,False,1200.0,False,True,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Gran finale con una leggenda vivente del jazz mondiale, in uno dei luoghi simbolo del patrimonio UNESCO.
Un’esperienza musicale unica.",,1072969933,113706918521,278431083,105,5002,6,1488626745669,https://www.eventbriteapi.com/v3/events/1488626745669/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1072969933%2F2834381202171%2F1%2Foriginal.20250714-133107?auto=format%2Ccompress&q=75&sharp=10&s=5e6645bddd2fb341d10a7eea08080fbd,,,,,
156,Daniele Raineri in conversazione con Paolo Giordano,Daniele Raineri in conversazione con Paolo Giordano   | EXTRA VIVA | VIVA FESTIVAL & LIBRI NEI VICOLI DEL BORGO,https://www.eventbrite.it/e/biglietti-daniele-raineri-in-conversazione-con-paolo-giordano-1468753925529,2025-08-03T20:30:00,2025-08-03T22:00:00,456485637150,2025-07-07T08:24:57Z,2025-07-07T09:17:25Z,2025-07-07T08:35:34Z,,,live,EUR,True,True,False,480.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Daniele Raineri in conversazione con Paolo Giordano   | EXTRA VIVA | VIVA FESTIVAL & LIBRI NEI VICOLI DEL BORGO,,1067823483,30598645608,277501123,113,13001,2,1468753925529,https://www.eventbriteapi.com/v3/events/1468753925529/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1067823483%2F195762557215%2F1%2Foriginal.20250707-082539?auto=format%2Ccompress&q=75&sharp=10&s=a336c1d45dfd724bade991cc2ef6bdf3,,,,,
157,Cecilia Sala in conversazione con Paolo Giordano,Cecilia Sala in conversazione con Paolo Giordano    | EXTRA VIVA | VIVA FESTIVAL & LIBRI NEI VICOLI DEL BORGO,https://www.eventbrite.it/e/biglietti-cecilia-sala-in-conversazione-con-paolo-giordano-1468734346969,2025-08-02T19:00:00,2025-08-02T20:30:00,456485637150,2025-07-07T08:06:39Z,2025-07-16T16:57:15Z,2025-07-07T08:33:52Z,,,live,EUR,True,True,False,480.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Cecilia Sala in conversazione con Paolo Giordano    | EXTRA VIVA | VIVA FESTIVAL & LIBRI NEI VICOLI DEL BORGO,,1067818423,30598645608,61378695,113,13001,2,1468734346969,https://www.eventbriteapi.com/v3/events/1468734346969/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1067818423%2F195762557215%2F1%2Foriginal.20250707-080723?auto=format%2Ccompress&q=75&sharp=10&s=23a7aceda7bb10191b27c6f9f216190a,,,,,
158,"Ghemon  presenta "" Nessuno è una cosa sola""","Ghemon  presenta "" Nessuno è una cosa sola""| LIBRI NEI VICOLI DEL BORGO XIV edizione  | Estate quinto appuntamento",https://www.eventbrite.it/e/biglietti-ghemon-presenta-nessuno-e-una-cosa-sola-1470051757379,2025-08-02T18:00:00,2025-08-02T19:00:00,456485637150,2025-07-07T14:59:27Z,2025-07-11T09:02:17Z,2025-07-07T15:15:16Z,,,live,EUR,True,True,False,480.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Ghemon  presenta "" Nessuno è una cosa sola""| LIBRI NEI VICOLI DEL BORGO XIV edizione  | Estate quinto appuntamento",,1068063593,30598645608,277554673,113,13001,2,1470051757379,https://www.eventbriteapi.com/v3/events/1470051757379/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1068063593%2F195762557215%2F1%2Foriginal.20250707-150925?auto=format%2Ccompress&q=75&sharp=10&s=7a1782ee7bcf6358edea536ff182587b,,,,,
159,"APERIPASTA , PUGLIA SUNSETS X PASTRE'","Un evento che celebra il tramonto in Puglia con aperitivi e pasta fatta in casa, un mix perfetto di relax e buona cucina!",https://www.eventbrite.it/e/biglietti-aperipasta-puglia-sunsets-x-pastre-1496795548779,2025-07-19T19:30:00,2025-07-19T23:30:00,2823531451861,2025-07-16T16:16:16Z,2025-07-16T17:32:17Z,2025-07-16T17:32:17Z,,,live,EUR,True,True,False,1200.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,auto_create,True,,"Un evento che celebra il tramonto in Puglia con aperitivi e pasta fatta in casa, un mix perfetto di relax e buona cucina!",,1074912023,113311892561,278804873,110,10003,11,1496795548779,https://www.eventbriteapi.com/v3/events/1496795548779/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1074912023%2F2823531401511%2F1%2Foriginal.20250716-161706?auto=format%2Ccompress&q=75&sharp=10&s=bc47dd7b482904020f8f48818759007c,,,,,
160,I 7 PASSI DEL PERDONO -  TARANTO,Seminario esperienziale sul perdono secondo il metodo My Life Design® di Daniel Lumera con Federica Grasso e Giusi Bonanno,https://www.eventbrite.it/e/i-7-passi-del-perdono-taranto-tickets-1380561278949,2026-05-24T09:30:00,2026-05-24T18:30:00,2709799673531,2025-05-26T12:40:01Z,2025-05-26T12:44:58Z,2025-05-26T12:44:58Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,False,,Seminario esperienziale sul perdono secondo il metodo My Life Design® di Daniel Lumera con Federica Grasso e Giusi Bonanno,,1038929443,109538401741,271866073,107,7001,1,1380561278949,https://www.eventbriteapi.com/v3/events/1380561278949/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1038929443%2F2709799200241%2F1%2Foriginal.20250526-124043?auto=format%2Ccompress&q=75&sharp=10&s=901f35c99ca5d8c32e44fde853a71f56,,,,,
161,"Erica Mou  presenta "" Una cosa per la quale mi odierai""","Erica Mou  presenta "" Una cosa per la quale mi odierai""  | LIBRI NEI VICOLI DEL BORGO XIV edizione  | Estate terzo appuntamento",https://www.eventbrite.it/e/biglietti-erica-mou-presenta-una-cosa-per-la-quale-mi-odierai-1469541842209,2025-07-20T20:30:00,2025-07-20T22:00:00,456485637150,2025-07-07T12:51:07Z,2025-07-16T16:54:58Z,2025-07-07T13:00:17Z,,,live,EUR,True,True,False,480.0,False,False,it_IT,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,"Erica Mou  presenta "" Una cosa per la quale mi odierai""  | LIBRI NEI VICOLI DEL BORGO XIV edizione  | Estate terzo appuntamento",,1067951763,30598645608,223176359,113,13001,2,1469541842209,https://www.eventbriteapi.com/v3/events/1469541842209/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1067951763%2F195762557215%2F1%2Foriginal.20250707-125247?auto=format%2Ccompress&q=75&sharp=10&s=267eef429572129a842fd5513d886e9a,,,,,
162,Presentazione ufficiale della squadra,Vi aspettiamo per una serata di emozioni e spettacolo durante la presentazione ufficiale della squadra 2025/2026 del Fasano Calcio.,https://www.eventbrite.it/e/presentazione-ufficiale-della-squadra-tickets-1492204767629,2025-07-21T20:30:00,2025-07-21T23:30:00,2835400537921,2025-07-15T14:43:47Z,2025-07-15T15:52:24Z,2025-07-15T15:52:24Z,,,live,EUR,True,True,False,1200.0,False,False,en_US,False,unlocked,False,False,limited,False,False,False,False,coyote,True,,Vi aspettiamo per una serata di emozioni e spettacolo durante la presentazione ufficiale della squadra 2025/2026 del Fasano Calcio.,,1073979573,113753180101,278620493,108,8999,10,1492204767629,https://www.eventbriteapi.com/v3/events/1492204767629/,False,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1073979573%2F2835398634691%2F1%2Foriginal.20250715-152237?auto=format%2Ccompress&q=75&sharp=10&s=e0dbf999462b1e4f4478718f0fdf960b,,,,,
